Range(m),Elevation(degrees),Azimuth(degrees),Reflectivity,Time Stamp(s),Latitude,Longitude,Time Stamp(s)
8.211999999999999744e+00,1.000000000000000000e+00,5.635416666666666075e-01,1.100000000000000000e+01,1.632191790999999967e+03,3.410642049999999870e+01,-1.177119859999999960e+02,1.632271318000000065e+03
8.199999999999999289e+00,1.000000000000000000e+00,4.487499999999999822e-01,1.100000000000000000e+01,1.632491717000000108e+03,3.410642049999999870e+01,-1.177119859999999960e+02,1.632596804000000020e+03
8.199999999999999289e+00,1.000000000000000000e+00,6.587499999999999467e-01,1.100000000000000000e+01,1.632491717000000108e+03,3.410642049999999870e+01,-1.177119859999999960e+02,1.632596804000000020e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.581249999999999933e-01,1.100000000000000000e+01,1.633591887000000042e+03,3.410642049999999870e+01,-1.177119863333333285e+02,1.633666844000000083e+03
8.205999999999999517e+00,1.000000000000000000e+00,4.531250000000000000e-01,1.100000000000000000e+01,1.633591887000000042e+03,3.410642049999999870e+01,-1.177119863333333285e+02,1.633666844000000083e+03
8.205999999999999517e+00,1.000000000000000000e+00,1.583333333333333259e-01,1.100000000000000000e+01,1.634191737999999987e+03,3.410642049999999870e+01,-1.177119868333333272e+02,1.634263040000000046e+03
8.185999999999999943e+00,1.000000000000000000e+00,3.583333333333333925e-01,1.100000000000000000e+01,1.634191737999999987e+03,3.410642049999999870e+01,-1.177119868333333272e+02,1.634263040000000046e+03
8.205999999999999517e+00,1.000000000000000000e+00,1.983333333333333337e-01,1.100000000000000000e+01,1.634491663000000017e+03,3.410642049999999870e+01,-1.177119868333333272e+02,1.634594524000000092e+03
8.205999999999999517e+00,1.000000000000000000e+00,3.983333333333333171e-01,1.100000000000000000e+01,1.634491663000000017e+03,3.410642049999999870e+01,-1.177119868333333272e+02,1.634594524000000092e+03
8.199999999999999289e+00,1.000000000000000000e+00,8.833333333333333315e-02,1.100000000000000000e+01,1.634791588999999931e+03,3.410642049999999870e+01,-1.177119868333333272e+02,1.634868897000000061e+03
8.208000000000000185e+00,1.000000000000000000e+00,2.883333333333333304e-01,1.100000000000000000e+01,1.634791588999999931e+03,3.410642049999999870e+01,-1.177119868333333272e+02,1.634868897000000061e+03
8.205999999999999517e+00,1.000000000000000000e+00,8.833333333333333315e-02,1.100000000000000000e+01,1.635891759999999977e+03,3.410641999999999996e+01,-1.177119864999999947e+02,1.635966748000000052e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.883333333333333304e-01,1.100000000000000000e+01,1.635891759999999977e+03,3.410641999999999996e+01,-1.177119864999999947e+02,1.635966748000000052e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.481250000000000178e-01,1.100000000000000000e+01,1.637291854999999941e+03,3.410641966666666747e+01,-1.177119871666666597e+02,1.637362067000000025e+03
8.198000000000000398e+00,1.000000000000000000e+00,5.431250000000000799e-01,1.100000000000000000e+01,1.637291854999999941e+03,3.410641966666666747e+01,-1.177119871666666597e+02,1.637362067000000025e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.783333333333333548e-01,1.100000000000000000e+01,1.637591779999999972e+03,3.410641966666666747e+01,-1.177119871666666597e+02,1.637672342000000071e+03
8.201999999999999957e+00,1.000000000000000000e+00,5.783333333333333659e-01,1.100000000000000000e+01,1.637591779999999972e+03,3.410641966666666747e+01,-1.177119871666666597e+02,1.637672342000000071e+03
8.204000000000000625e+00,1.000000000000000000e+00,2.833333333333333190e-02,1.100000000000000000e+01,1.639891652999999906e+03,3.410641950000000122e+01,-1.177119848333333323e+02,1.639971264999999903e+03
8.195999999999999730e+00,1.000000000000000000e+00,2.283333333333333048e-01,1.100000000000000000e+01,1.639891652999999906e+03,3.410641950000000122e+01,-1.177119848333333323e+02,1.639971264999999903e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.481250000000000178e-01,1.100000000000000000e+01,1.640991821999999956e+03,3.410641933333333498e+01,-1.177119841666666673e+02,1.641069678999999951e+03
8.198000000000000398e+00,1.000000000000000000e+00,5.431250000000000799e-01,1.100000000000000000e+01,1.640991821999999956e+03,3.410641933333333498e+01,-1.177119841666666673e+02,1.641069678999999951e+03
8.205999999999999517e+00,1.000000000000000000e+00,1.783333333333333437e-01,1.100000000000000000e+01,1.641291748000000098e+03,3.410641916666666873e+01,-1.177119835000000023e+02,1.641377173000000084e+03
8.189999999999999503e+00,1.000000000000000000e+00,3.783333333333332993e-01,1.100000000000000000e+01,1.641291748000000098e+03,3.410641916666666873e+01,-1.177119835000000023e+02,1.641377173000000084e+03
8.208000000000000185e+00,1.000000000000000000e+00,1.383333333333333359e-01,1.100000000000000000e+01,1.641591674000000012e+03,3.410641916666666873e+01,-1.177119835000000023e+02,1.641665367999999944e+03
8.204000000000000625e+00,1.000000000000000000e+00,3.383333333333333748e-01,1.100000000000000000e+01,1.641591674000000012e+03,3.410641916666666873e+01,-1.177119835000000023e+02,1.641665367999999944e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.987499999999999711e-01,1.100000000000000000e+01,1.642991768999999977e+03,3.410641883333333624e+01,-1.177119828333333373e+02,1.643070791000000099e+03
8.198000000000000398e+00,1.000000000000000000e+00,7.087499999999999911e-01,1.100000000000000000e+01,1.642991768999999977e+03,3.410641883333333624e+01,-1.177119828333333373e+02,1.643070791000000099e+03
8.205999999999999517e+00,1.000000000000000000e+00,2.383333333333333415e-01,1.100000000000000000e+01,1.644391863999999941e+03,3.410641816666666415e+01,-1.177119809999999944e+02,1.644488397999999961e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.383333333333333526e-01,1.300000000000000000e+01,1.644391863999999941e+03,3.410641816666666415e+01,-1.177119809999999944e+02,1.644488397999999961e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.385416666666666630e-01,1.100000000000000000e+01,1.648391757000000098e+03,3.410641783333333166e+01,-1.177119780000000020e+02,1.648470598999999993e+03
8.198000000000000398e+00,1.000000000000000000e+00,6.435416666666666785e-01,1.100000000000000000e+01,1.648391757000000098e+03,3.410641783333333166e+01,-1.177119780000000020e+02,1.648470598999999993e+03
8.194000000000000838e+00,1.000000000000000000e+00,4.083333333333333814e-01,1.100000000000000000e+01,1.649491927000000032e+03,3.410641816666666415e+01,-1.177119770000000045e+02,1.649588404000000082e+03
8.198000000000000398e+00,1.000000000000000000e+00,6.083333333333333925e-01,9.000000000000000000e+00,1.649491927000000032e+03,3.410641816666666415e+01,-1.177119770000000045e+02,1.649588404000000082e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.783333333333333326e-01,1.100000000000000000e+01,1.649791852000000063e+03,3.410641816666666415e+01,-1.177119770000000045e+02,1.649876076999999896e+03
8.182000000000000384e+00,1.000000000000000000e+00,6.783333333333333437e-01,1.100000000000000000e+01,1.649791852000000063e+03,3.410641816666666415e+01,-1.177119770000000045e+02,1.649876076999999896e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.179166666666666585e-01,1.100000000000000000e+01,1.650091777999999977e+03,3.410641866666666999e+01,-1.177119759999999928e+02,1.650178243000000066e+03
8.198000000000000398e+00,1.000000000000000000e+00,6.079166666666666607e-01,1.100000000000000000e+01,1.650091777999999977e+03,3.410641866666666999e+01,-1.177119759999999928e+02,1.650178243000000066e+03
8.189999999999999503e+00,1.000000000000000000e+00,4.679166666666667029e-01,1.300000000000000000e+01,1.650691628999999921e+03,3.410641866666666999e+01,-1.177119759999999928e+02,1.650770690000000059e+03
8.201999999999999957e+00,1.000000000000000000e+00,6.579166666666667052e-01,1.100000000000000000e+01,1.650691628999999921e+03,3.410641866666666999e+01,-1.177119759999999928e+02,1.650770690000000059e+03
8.194000000000000838e+00,1.000000000000000000e+00,8.124999999999998543e-03,1.100000000000000000e+01,1.652091724000000113e+03,3.410641883333333624e+01,-1.177119741666666641e+02,1.652174017000000049e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.031250000000000278e-01,1.100000000000000000e+01,1.652091724000000113e+03,3.410641883333333624e+01,-1.177119741666666641e+02,1.652174017000000049e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.285416666666666763e-01,1.100000000000000000e+01,1.653791744999999992e+03,3.410641933333333498e+01,-1.177119736666666654e+02,1.653869476000000077e+03
8.199999999999999289e+00,1.000000000000000000e+00,5.335416666666666918e-01,1.300000000000000000e+01,1.653791744999999992e+03,3.410641933333333498e+01,-1.177119736666666654e+02,1.653869476000000077e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.679166666666666696e-01,1.100000000000000000e+01,1.654891914999999926e+03,3.410641950000000122e+01,-1.177119731666666667e+02,1.654977012000000059e+03
8.210000000000000853e+00,1.000000000000000000e+00,5.579166666666666163e-01,1.300000000000000000e+01,1.654891914999999926e+03,3.410641950000000122e+01,-1.177119731666666667e+02,1.654977012000000059e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.783333333333333437e-01,1.100000000000000000e+01,1.655791692000000012e+03,3.410641933333333498e+01,-1.177119730000000004e+02,1.655861507000000074e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.783333333333332993e-01,1.100000000000000000e+01,1.655791692000000012e+03,3.410641933333333498e+01,-1.177119730000000004e+02,1.655861507000000074e+03
8.185999999999999943e+00,1.000000000000000000e+00,1.685416666666666730e-01,1.100000000000000000e+01,1.656591936000000032e+03,3.410641966666666747e+01,-1.177119728333333342e+02,1.656660196000000042e+03
8.189999999999999503e+00,1.000000000000000000e+00,3.735416666666666607e-01,1.100000000000000000e+01,1.656591936000000032e+03,3.410641966666666747e+01,-1.177119728333333342e+02,1.656660196000000042e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.385416666666666630e-01,1.100000000000000000e+01,1.656891861000000063e+03,3.410641966666666747e+01,-1.177119728333333342e+02,1.656958020999999917e+03
8.189999999999999503e+00,1.000000000000000000e+00,6.435416666666666785e-01,1.100000000000000000e+01,1.656891861000000063e+03,3.410641966666666747e+01,-1.177119728333333342e+02,1.656958020999999917e+03
8.194000000000000838e+00,1.000000000000000000e+00,7.833333333333333814e-02,1.100000000000000000e+01,1.657791637999999921e+03,3.410641966666666747e+01,-1.177119728333333342e+02,1.657865365999999995e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.783333333333333215e-01,1.100000000000000000e+01,1.657791637999999921e+03,3.410641966666666747e+01,-1.177119728333333342e+02,1.657865365999999995e+03
8.205999999999999517e+00,1.000000000000000000e+00,2.083333333333333426e-01,1.100000000000000000e+01,1.658591881999999941e+03,3.410641966666666747e+01,-1.177119733333333329e+02,1.658661945000000060e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.083333333333333259e-01,1.100000000000000000e+01,1.658591881999999941e+03,3.410641966666666747e+01,-1.177119733333333329e+02,1.658661945000000060e+03
8.198000000000000398e+00,1.000000000000000000e+00,1.583333333333333259e-01,1.100000000000000000e+01,1.658891808000000083e+03,3.410641966666666747e+01,-1.177119733333333329e+02,1.658970845999999938e+03
8.205999999999999517e+00,1.000000000000000000e+00,3.583333333333333925e-01,1.100000000000000000e+01,1.658891808000000083e+03,3.410641966666666747e+01,-1.177119733333333329e+02,1.658970845999999938e+03
8.185999999999999943e+00,1.000000000000000000e+00,1.483333333333333448e-01,1.100000000000000000e+01,1.659191733999999997e+03,3.410641983333333371e+01,-1.177119743333333304e+02,1.659269182000000001e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.483333333333333837e-01,1.100000000000000000e+01,1.659191733999999997e+03,3.410641983333333371e+01,-1.177119743333333304e+02,1.659269182000000001e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.783333333333333548e-01,1.100000000000000000e+01,1.659791584999999941e+03,3.410641983333333371e+01,-1.177119743333333304e+02,1.659865608999999949e+03
8.194000000000000838e+00,1.000000000000000000e+00,5.783333333333333659e-01,1.100000000000000000e+01,1.659791584999999941e+03,3.410641983333333371e+01,-1.177119743333333304e+02,1.659865608999999949e+03
8.210000000000000853e+00,1.000000000000000000e+00,3.183333333333333570e-01,1.100000000000000000e+01,1.662891701000000012e+03,3.410641999999999996e+01,-1.177119770000000045e+02,1.662964547999999922e+03
8.201999999999999957e+00,1.000000000000000000e+00,5.183333333333333126e-01,1.100000000000000000e+01,1.662891701000000012e+03,3.410641999999999996e+01,-1.177119770000000045e+02,1.662964547999999922e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.383333333333333415e-01,1.100000000000000000e+01,1.663991870999999946e+03,3.410642016666666620e+01,-1.177119775000000033e+02,1.664072079000000031e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.383333333333333526e-01,1.100000000000000000e+01,1.663991870999999946e+03,3.410642016666666620e+01,-1.177119775000000033e+02,1.664072079000000031e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.679166666666667029e-01,1.100000000000000000e+01,1.664591723000000002e+03,3.410642016666666620e+01,-1.177119780000000020e+02,1.664668589000000111e+03
8.214000000000000412e+00,1.000000000000000000e+00,6.579166666666667052e-01,1.100000000000000000e+01,1.664591723000000002e+03,3.410642016666666620e+01,-1.177119780000000020e+02,1.664668589000000111e+03
8.214000000000000412e+00,1.000000000000000000e+00,3.283333333333333659e-01,1.100000000000000000e+01,1.665691892000000053e+03,3.410641999999999996e+01,-1.177119783333333345e+02,1.665765728999999965e+03
8.205999999999999517e+00,1.000000000000000000e+00,5.283333333333333215e-01,1.300000000000000000e+01,1.665691892000000053e+03,3.410641999999999996e+01,-1.177119783333333345e+02,1.665765728999999965e+03
8.182000000000000384e+00,1.000000000000000000e+00,1.283333333333333270e-01,1.100000000000000000e+01,1.666591668999999911e+03,3.410641983333333371e+01,-1.177119788333333332e+02,1.666660270000000082e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.283333333333333659e-01,1.100000000000000000e+01,1.666591668999999911e+03,3.410641983333333371e+01,-1.177119788333333332e+02,1.666660270000000082e+03
8.221999999999999531e+00,1.000000000000000000e+00,4.885416666666666519e-01,1.100000000000000000e+01,1.671391806000000088e+03,3.410641950000000122e+01,-1.177119818333333399e+02,1.671463293000000021e+03
8.205999999999999517e+00,1.000000000000000000e+00,6.935416666666667229e-01,1.100000000000000000e+01,1.671391806000000088e+03,3.410641950000000122e+01,-1.177119818333333399e+02,1.671463293000000021e+03
8.214000000000000412e+00,1.000000000000000000e+00,3.179166666666666807e-01,1.100000000000000000e+01,1.671691732000000002e+03,3.410641950000000122e+01,-1.177119818333333399e+02,1.671761692999999923e+03
8.205999999999999517e+00,1.000000000000000000e+00,5.079166666666666829e-01,1.100000000000000000e+01,1.671691732000000002e+03,3.410641950000000122e+01,-1.177119818333333399e+02,1.671761692999999923e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.383333333333333748e-01,1.100000000000000000e+01,1.671991657000000032e+03,3.410641950000000122e+01,-1.177119818333333399e+02,1.672071967000000086e+03
8.210000000000000853e+00,1.000000000000000000e+00,5.383333333333333304e-01,1.100000000000000000e+01,1.671991657000000032e+03,3.410641950000000122e+01,-1.177119818333333399e+02,1.672071967000000086e+03
8.205999999999999517e+00,1.000000000000000000e+00,4.481249999999999956e-01,1.100000000000000000e+01,1.673091826999999967e+03,3.410641916666666873e+01,-1.177119828333333373e+02,1.673174238999999943e+03
8.205999999999999517e+00,1.000000000000000000e+00,6.431249999999999467e-01,1.100000000000000000e+01,1.673091826999999967e+03,3.410641916666666873e+01,-1.177119828333333373e+02,1.673174238999999943e+03
8.185999999999999943e+00,1.000000000000000000e+00,1.883333333333333248e-01,1.100000000000000000e+01,1.673691677999999911e+03,3.410641916666666873e+01,-1.177119828333333373e+02,1.673774568000000045e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.883333333333333082e-01,1.100000000000000000e+01,1.673691677999999911e+03,3.410641916666666873e+01,-1.177119828333333373e+02,1.673774568000000045e+03
8.205999999999999517e+00,1.000000000000000000e+00,9.833333333333332815e-02,1.300000000000000000e+01,1.673991604000000052e+03,3.410641916666666873e+01,-1.177119828333333373e+02,1.674066297000000077e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.983333333333333393e-01,1.100000000000000000e+01,1.673991604000000052e+03,3.410641916666666873e+01,-1.177119828333333373e+02,1.674066297000000077e+03
8.194000000000000838e+00,1.000000000000000000e+00,4.833333333333333232e-02,1.100000000000000000e+01,1.674791848000000073e+03,3.410641900000000248e+01,-1.177119830000000036e+02,1.674871421999999939e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.483333333333333781e-01,1.100000000000000000e+01,1.674791848000000073e+03,3.410641900000000248e+01,-1.177119830000000036e+02,1.674871421999999939e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.483333333333333226e-01,1.100000000000000000e+01,1.675091773000000103e+03,3.410641833333333039e+01,-1.177119835000000023e+02,1.675169642999999951e+03
8.194000000000000838e+00,1.000000000000000000e+00,4.483333333333333615e-01,1.300000000000000000e+01,1.675091773000000103e+03,3.410641833333333039e+01,-1.177119835000000023e+02,1.675169642999999951e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.283333333333333326e-01,1.100000000000000000e+01,1.675691624999999931e+03,3.410641833333333039e+01,-1.177119835000000023e+02,1.675766701000000012e+03
8.198000000000000398e+00,1.000000000000000000e+00,4.283333333333333437e-01,1.100000000000000000e+01,1.675691624999999931e+03,3.410641833333333039e+01,-1.177119835000000023e+02,1.675766701000000012e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.285416666666666652e-01,1.100000000000000000e+01,1.676791793999999982e+03,3.410641749999999917e+01,-1.177119838333333348e+02,1.676868993999999930e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.335416666666666807e-01,1.100000000000000000e+01,1.676791793999999982e+03,3.410641749999999917e+01,-1.177119838333333348e+02,1.676868993999999930e+03
8.210000000000000853e+00,1.000000000000000000e+00,2.383333333333333415e-01,1.100000000000000000e+01,1.678491815000000088e+03,3.410641700000000043e+01,-1.177119849999999985e+02,1.678589519999999993e+03
8.204000000000000625e+00,1.000000000000000000e+00,4.383333333333333526e-01,1.300000000000000000e+01,1.678491815000000088e+03,3.410641700000000043e+01,-1.177119849999999985e+02,1.678589519999999993e+03
8.210000000000000853e+00,1.000000000000000000e+00,3.283333333333333659e-01,1.300000000000000000e+01,1.678791741000000002e+03,3.410641700000000043e+01,-1.177119849999999985e+02,1.678875776999999971e+03
8.198000000000000398e+00,1.000000000000000000e+00,5.283333333333333215e-01,1.300000000000000000e+01,1.678791741000000002e+03,3.410641700000000043e+01,-1.177119849999999985e+02,1.678875776999999971e+03
8.204000000000000625e+00,1.000000000000000000e+00,8.812499999999999500e-02,1.300000000000000000e+01,1.681091613000000052e+03,3.410641666666666794e+01,-1.177119873333333402e+02,1.681165418999999929e+03
8.189999999999999503e+00,1.000000000000000000e+00,2.831250000000000155e-01,1.100000000000000000e+01,1.681091613000000052e+03,3.410641666666666794e+01,-1.177119873333333402e+02,1.681165418999999929e+03
8.198000000000000398e+00,1.000000000000000000e+00,1.883333333333333248e-01,1.100000000000000000e+01,1.682191782000000103e+03,3.410641633333333544e+01,-1.177119864999999947e+02,1.682273357000000033e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.883333333333333082e-01,1.100000000000000000e+01,1.682191782000000103e+03,3.410641633333333544e+01,-1.177119864999999947e+02,1.682273357000000033e+03
8.210000000000000853e+00,1.000000000000000000e+00,6.833333333333332926e-02,1.300000000000000000e+01,1.682791633000000047e+03,3.410641633333333544e+01,-1.177119864999999947e+02,1.682869372000000112e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.683333333333333681e-01,1.100000000000000000e+01,1.682791633000000047e+03,3.410641633333333544e+01,-1.177119864999999947e+02,1.682869372000000112e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.883333333333333248e-01,1.100000000000000000e+01,1.686991919999999936e+03,3.410641566666666336e+01,-1.177119861666666623e+02,1.687065560000000005e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.883333333333333082e-01,1.100000000000000000e+01,1.686991919999999936e+03,3.410641566666666336e+01,-1.177119861666666623e+02,1.687065560000000005e+03
8.189999999999999503e+00,1.000000000000000000e+00,2.283333333333333326e-01,1.100000000000000000e+01,1.687591771000000108e+03,3.410641566666666336e+01,-1.177119873333333402e+02,1.687673156999999946e+03
8.201999999999999957e+00,1.000000000000000000e+00,4.283333333333333437e-01,1.100000000000000000e+01,1.687591771000000108e+03,3.410641566666666336e+01,-1.177119873333333402e+02,1.687673156999999946e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.833333333333333190e-02,1.300000000000000000e+01,1.688191622999999936e+03,3.410641616666666920e+01,-1.177119880000000052e+02,1.688279718000000003e+03
8.189999999999999503e+00,1.000000000000000000e+00,2.283333333333333048e-01,1.100000000000000000e+01,1.688191622999999936e+03,3.410641616666666920e+01,-1.177119880000000052e+02,1.688279718000000003e+03
8.198000000000000398e+00,1.000000000000000000e+00,1.783333333333333437e-01,1.100000000000000000e+01,1.690691886999999952e+03,3.410641666666666794e+01,-1.177119898333333339e+02,1.690761653999999908e+03
8.189999999999999503e+00,1.000000000000000000e+00,3.783333333333332993e-01,1.100000000000000000e+01,1.690691886999999952e+03,3.410641666666666794e+01,-1.177119898333333339e+02,1.690761653999999908e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.083333333333333481e-01,1.100000000000000000e+01,1.690991813000000093e+03,3.410641666666666794e+01,-1.177119898333333339e+02,1.691070013999999901e+03
8.194000000000000838e+00,1.000000000000000000e+00,5.083333333333333037e-01,1.300000000000000000e+01,1.690991813000000093e+03,3.410641666666666794e+01,-1.177119898333333339e+02,1.691070013999999901e+03
8.195999999999999730e+00,1.000000000000000000e+00,5.833333333333333426e-02,1.300000000000000000e+01,1.691291739000000007e+03,3.410641700000000043e+01,-1.177119918333333288e+02,1.691371621000000005e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.583333333333333592e-01,1.100000000000000000e+01,1.691291739000000007e+03,3.410641700000000043e+01,-1.177119918333333288e+02,1.691371621000000005e+03
8.194000000000000838e+00,1.000000000000000000e+00,1.383333333333333359e-01,1.100000000000000000e+01,1.691891589999999951e+03,3.410641700000000043e+01,-1.177119918333333288e+02,1.691966020999999955e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.383333333333333748e-01,1.100000000000000000e+01,1.691891589999999951e+03,3.410641700000000043e+01,-1.177119918333333288e+02,1.691966020999999955e+03
8.201999999999999957e+00,1.000000000000000000e+00,3.779166666666666785e-01,1.100000000000000000e+01,1.692391908000000058e+03,3.410641749999999917e+01,-1.177119930000000068e+02,1.692465609000000086e+03
8.194000000000000838e+00,1.000000000000000000e+00,5.679166666666666252e-01,1.300000000000000000e+01,1.692391908000000058e+03,3.410641749999999917e+01,-1.177119930000000068e+02,1.692465609000000086e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.981249999999999845e-01,1.100000000000000000e+01,1.692691833999999972e+03,3.410641749999999917e+01,-1.177119930000000068e+02,1.692763431999999966e+03
8.201999999999999957e+00,1.000000000000000000e+00,6.931249999999999911e-01,1.100000000000000000e+01,1.692691833999999972e+03,3.410641749999999917e+01,-1.177119930000000068e+02,1.692763431999999966e+03
8.198000000000000398e+00,1.000000000000000000e+00,3.585416666666666474e-01,1.100000000000000000e+01,1.694691780000000108e+03,3.410641799999999790e+01,-1.177119950000000017e+02,1.694768796000000066e+03
8.201999999999999957e+00,1.000000000000000000e+00,5.635416666666666075e-01,1.100000000000000000e+01,1.694691780000000108e+03,3.410641799999999790e+01,-1.177119950000000017e+02,1.694768796000000066e+03
8.194000000000000838e+00,1.000000000000000000e+00,1.983333333333333337e-01,1.100000000000000000e+01,1.696691726999999901e+03,3.410641866666666999e+01,-1.177119966666666642e+02,1.696768131000000039e+03
8.182000000000000384e+00,1.000000000000000000e+00,3.983333333333333171e-01,1.100000000000000000e+01,1.696691726999999901e+03,3.410641866666666999e+01,-1.177119966666666642e+02,1.696768131000000039e+03
8.205999999999999517e+00,1.000000000000000000e+00,8.124999999999998543e-03,1.300000000000000000e+01,1.696991651999999931e+03,3.410641866666666999e+01,-1.177119966666666642e+02,1.697066526999999951e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.031250000000000278e-01,1.100000000000000000e+01,1.696991651999999931e+03,3.410641866666666999e+01,-1.177119966666666642e+02,1.697066526999999951e+03
8.198000000000000398e+00,1.000000000000000000e+00,2.583333333333333592e-01,1.100000000000000000e+01,1.697291578000000072e+03,3.410641849999999664e+01,-1.177119974999999954e+02,1.697364219999999932e+03
8.210000000000000853e+00,1.000000000000000000e+00,4.583333333333333703e-01,1.100000000000000000e+01,1.697291578000000072e+03,3.410641849999999664e+01,-1.177119974999999954e+02,1.697364219999999932e+03
8.195999999999999730e+00,1.000000000000000000e+00,2.833333333333333190e-02,1.300000000000000000e+01,1.698991598999999951e+03,3.410641916666666873e+01,-1.177119990000000058e+02,1.699068074000000024e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.283333333333333048e-01,1.100000000000000000e+01,1.698991598999999951e+03,3.410641916666666873e+01,-1.177119990000000058e+02,1.699068074000000024e+03
8.201999999999999957e+00,1.000000000000000000e+00,1.783333333333333437e-01,1.100000000000000000e+01,1.700091768000000002e+03,3.410641866666666999e+01,-1.177120003333333358e+02,1.700165210999999999e+03
8.210000000000000853e+00,1.000000000000000000e+00,3.783333333333332993e-01,1.300000000000000000e+01,1.700091768000000002e+03,3.410641866666666999e+01,-1.177120003333333358e+02,1.700165210999999999e+03
8.210000000000000853e+00,1.000000000000000000e+00,3.881249999999999978e-01,1.100000000000000000e+01,1.701491862999999967e+03,3.410641866666666999e+01,-1.177120011666666670e+02,1.701592108999999937e+03
8.210000000000000853e+00,1.000000000000000000e+00,5.831250000000000044e-01,1.300000000000000000e+01,1.701491862999999967e+03,3.410641866666666999e+01,-1.177120011666666670e+02,1.701592108999999937e+03
8.194000000000000838e+00,1.000000000000000000e+00,3.483333333333333837e-01,1.100000000000000000e+01,1.702091715000000022e+03,3.410641866666666999e+01,-1.177120019999999982e+02,1.702167202000000088e+03
8.194000000000000838e+00,1.000000000000000000e+00,5.483333333333333393e-01,1.100000000000000000e+01,1.702091715000000022e+03,3.410641866666666999e+01,-1.177120019999999982e+02,1.702167202000000088e+03
8.194000000000000838e+00,1.000000000000000000e+00,1.483333333333333448e-01,1.300000000000000000e+01,1.702891959000000043e+03,3.410641866666666999e+01,-1.177120019999999982e+02,1.702966863999999987e+03
8.210000000000000853e+00,1.000000000000000000e+00,3.483333333333333837e-01,1.300000000000000000e+01,1.702891959000000043e+03,3.410641866666666999e+01,-1.177120019999999982e+02,1.702966863999999987e+03
8.201999999999999957e+00,1.000000000000000000e+00,2.183333333333333237e-01,1.100000000000000000e+01,1.703791735999999901e+03,3.410641849999999664e+01,-1.177120028333333295e+02,1.703871323999999959e+03
8.189999999999999503e+00,1.000000000000000000e+00,4.183333333333333348e-01,1.100000000000000000e+01,1.703791735999999901e+03,3.410641849999999664e+01,-1.177120028333333295e+02,1.703871323999999959e+03
8.217999999999999972e+00,1.000000000000000000e+00,8.854166666666667129e-02,1.300000000000000000e+01,1.705491755999999896e+03,3.410641849999999664e+01,-1.177120048333333386e+02,1.705586444000000029e+03
8.210000000000000853e+00,1.000000000000000000e+00,2.935416666666666452e-01,1.100000000000000000e+01,1.705491755999999896e+03,3.410641849999999664e+01,-1.177120048333333386e+02,1.705586444000000029e+03
8.189999999999999503e+00,1.000000000000000000e+00,2.854166666666666657e-02,1.100000000000000000e+01,1.706391532999999981e+03,3.410641900000000248e+01,-1.177120061666666686e+02,1.706470720999999912e+03
8.194000000000000838e+00,1.000000000000000000e+00,2.335416666666666474e-01,1.100000000000000000e+01,1.706391532999999981e+03,3.410641900000000248e+01,-1.177120061666666686e+02,1.706470720999999912e+03
